Date,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Buying price,Tax 5%,Selling price,Paymentmode,Profit percentage,profit,Rating
1/31/2019,525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,721.3,26.1415,757.365,Credit card,5,36.065,4.2
1/20/2019,410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,511.04,26.1415,536.592,Ewallet,5,25.552,9.9
3/26/2019,587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,53.45,26.1415,56.1225,Ewallet,5,2.6725,7.6
1/20/2019,787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,222,26.1415,233.1,Credit card,5,11.1,6.6
3/5/2019,593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,763.68,26.1415,801.864,Ewallet,5,38.184,4.7
1/5/2019,801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,228.18,26.1415,239.589,Credit card,5,11.409,9.8
2/13/2019,388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,6,82.14,26.1415,86.247,Cash,5,4.107,6.3
3/16/2019,711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,382.56,26.1415,401.688,Cash,5,19.128,7.9
1/15/2019,886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,68.58,26.1415,72.009,Cash,5,3.429,7.7
2/26/2019,707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,382.16,26.1415,401.268,Ewallet,5,19.108,4.5
2/27/2019,759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,601.09,26.1415,631.1445,Credit card,5,30.0545,8
2/17/2019,201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,475.93,26.1415,499.7265,Ewallet,5,23.7965,5.7
2/6/2019,471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,52.42,26.1415,55.041,Credit card,5,2.621,6.3
1/17/2019,200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,131.3,26.1415,137.865,Cash,5,6.565,6
1/22/2019,120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,144.3,26.1415,151.515,Credit card,5,7.215,8
3/5/2019,102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,457.17,26.1415,480.0285,Credit card,5,22.8585,4.2
1/3/2019,875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,1,93.38,26.1415,98.049,Cash,5,4.669,9.6
3/20/2019,102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,126.25,26.1415,132.5625,Cash,5,6.3125,6.1
1/31/2019,457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,790.83,26.1415,830.3715,Ewallet,5,39.5415,5.6
2/19/2019,629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,174.4,26.1415,183.12,Cash,5,8.72,8.3
2/11/2019,534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,379.04,26.1415,397.992,Ewallet,5,18.952,7.8
2/5/2019,307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,30.62,26.1415,32.151,Credit card,5,1.531,4.1
3/3/2019,468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,352.08,26.1415,369.684,Cash,5,17.604,8.8
2/24/2019,516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,50.8,26.1415,53.34,Ewallet,5,2.54,4.1
2/4/2019,404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,522.06,26.1415,548.163,Credit card,5,26.103,9
2/19/2019,886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,575.12,26.1415,603.876,Ewallet,5,28.756,5.5
1/23/2019,790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,54.95,26.1415,57.6975,Credit card,5,2.7475,9.3
1/14/2019,704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,181.41,26.1415,190.4805,Credit card,5,9.0705,5.6
1/17/2019,497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,412.37,26.1415,432.9885,Ewallet,5,20.6185,9.7
3/3/2019,651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,46.41,26.1415,48.7305,Credit card,5,2.3205,4
2/15/2019,400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,274.2,26.1415,287.91,Credit card,5,13.71,9.2
1/15/2019,744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,973.7,26.1415,1022.385,Credit card,5,48.685,4.9
2/27/2019,263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,648.2,26.1415,680.61,Credit card,5,32.41,9.3
2/26/2019,702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,93.22,26.1415,97.881,Credit card,5,4.661,6.6
3/15/2019,605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,54.36,26.1415,57.078,Ewallet,5,2.718,4.3
1/24/2019,443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,60.87,26.1415,63.9135,Cash,5,3.0435,5.5
2/22/2019,864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,244.9,26.1415,257.145,Cash,5,12.245,8.1
3/15/2019,359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,92.78,26.1415,97.419,Credit card,5,4.639,9.8
2/11/2019,401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,433.45,26.1415,455.1225,Ewallet,5,21.6725,9.4
1/12/2019,751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,138.06,26.1415,144.963,Ewallet,5,6.903,7.9
3/3/2019,324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,241.6,26.1415,253.68,Ewallet,5,12.08,5.1
3/23/2019,474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,471.73,26.1415,495.3165,Ewallet,5,23.5865,6.9
3/4/2019,759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,440.64,26.1415,462.672,Cash,5,22.032,8
2/23/2019,831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,680.31,26.1415,714.3255,Cash,5,34.0155,8
3/17/2019,220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,309.88,26.1415,325.374,Cash,5,15.494,4.2
1/16/2019,618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,186.36,26.1415,195.678,Credit card,5,9.318,8.5
1/8/2019,257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,200.92,26.1415,210.966,Cash,5,10.046,9
1/14/2019,559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,17.75,26.1415,18.6375,Cash,5,0.8875,8.6
1/31/2019,189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,621.8,26.1415,652.89,Ewallet,5,31.09,6
3/15/2019,565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,86,26.1415,90.3,Ewallet,5,4.3,6.2
2/24/2019,380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,402.6,26.1415,422.73,Credit card,5,20.13,5
2/8/2019,815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,324.85,26.1415,341.0925,Credit card,5,16.2425,6.5
3/22/2019,674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,95.15,26.1415,99.9075,Cash,5,4.7575,6
1/24/2019,778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,388.96,26.1415,408.408,Cash,5,19.448,5
3/14/2019,499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,425.68,26.1415,446.964,Ewallet,5,21.284,5
1/23/2019,477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,318.08,26.1415,333.984,Cash,5,15.904,9.2
1/19/2019,832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,271.04,26.1415,284.592,Ewallet,5,13.552,9.6
1/27/2019,869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,384.64,26.1415,403.872,Credit card,5,19.232,8.4
2/3/2019,190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,235.8,26.1415,247.59,Credit card,5,11.79,6
3/25/2019,366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,211.56,26.1415,222.138,Ewallet,5,10.578,6.7
2/24/2019,186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,95.36,26.1415,100.128,Credit card,5,4.768,4.1
2/7/2019,784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,10.17,26.1415,10.6785,Cash,5,0.5085,5.9
3/4/2019,276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,206.13,26.1415,216.4365,Cash,5,10.3065,8.7
2/14/2019,109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,420.56,26.1415,441.588,Credit card,5,21.028,4.5
1/29/2019,569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,88.04,26.1415,92.442,Credit card,5,4.402,6.6
1/28/2019,222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,648.99,26.1415,681.4395,Credit card,5,32.4495,7.7
3/26/2019,760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,123.84,26.1415,130.032,Credit card,5,6.192,8.5
3/24/2019,538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,649.5,26.1415,681.975,Cash,5,32.475,5.2
1/1/2019,416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,742.2,26.1415,779.31,Credit card,5,37.11,4.3
1/24/2019,237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,84.48,26.1415,88.704,Cash,5,4.224,7.6
2/25/2019,636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,250.28,26.1415,262.794,Cash,5,12.514,9.5
1/9/2019,343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,94.8,26.1415,99.54,Cash,5,4.74,4.1
2/14/2019,528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,91.3,26.1415,95.865,Ewallet,5,4.565,9.2
3/12/2019,427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,285.11,26.1415,299.3655,Ewallet,5,14.2555,5.4
3/26/2019,807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,52.38,26.1415,54.999,Cash,5,2.619,5.8
1/9/2019,288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,192.7,26.1415,202.335,Ewallet,5,9.635,5.6
1/2/2019,670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,267.78,26.1415,281.169,Credit card,5,13.389,5.1
1/15/2019,660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,558.7,26.1415,586.635,Cash,5,27.935,5.8
1/1/2019,271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,175.32,26.1415,184.086,Ewallet,5,8.766,5
2/15/2019,497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,155.82,26.1415,163.611,Cash,5,7.791,7.9
2/28/2019,291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,60.3,26.1415,63.315,Cash,5,3.015,6
3/2/2019,860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,78.94,26.1415,82.887,Credit card,5,3.947,5
2/13/2019,549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,29.74,26.1415,31.227,Credit card,5,1.487,8.9
1/26/2019,896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,21.32,26.1415,22.386,Cash,5,1.066,5.9
1/30/2019,804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,281.34,26.1415,295.407,Credit card,5,14.067,5.9
1/27/2019,585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,73.26,26.1415,76.923,Ewallet,5,3.663,9.7
1/30/2019,862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,22.38,26.1415,23.499,Credit card,5,1.119,8.6
1/8/2019,845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,655.92,26.1415,688.716,Cash,5,32.796,4
1/19/2019,125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,594.6,26.1415,624.33,Cash,5,29.73,4.2
1/25/2019,843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.1,1,74.1,26.1415,77.805,Cash,5,3.705,9.2
2/19/2019,409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,196.96,26.1415,206.808,Ewallet,5,9.848,9.2
1/14/2019,658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,372.33,26.1415,390.9465,Ewallet,5,18.6165,5
2/25/2019,866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,527.9,26.1415,554.295,Ewallet,5,26.395,10
1/23/2019,160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,479.75,26.1415,503.7375,Ewallet,5,23.9875,8.8
2/16/2019,895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,328.59,26.1415,345.0195,Cash,5,16.4295,4.2
1/1/2019,770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,168.96,26.1415,177.408,Cash,5,8.448,6.3
3/7/2019,748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,113.24,26.1415,118.902,Cash,5,5.662,8.2
2/15/2019,234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,345.54,26.1415,362.817,Cash,5,17.277,5.1
1/23/2019,316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,428.67,26.1415,450.1035,Cash,5,21.4335,5
2/20/2019,848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,86.27,26.1415,90.5835,Ewallet,5,4.3135,7
1/8/2019,840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,25.52,26.1415,26.796,Ewallet,5,1.276,7.8
3/17/2019,152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,101.52,26.1415,106.596,Credit card,5,5.076,4.3
1/12/2019,533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,357.49,26.1415,375.3645,Cash,5,17.8745,7
1/8/2019,124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,238.77,26.1415,250.7085,Cash,5,11.9385,6.6
1/26/2019,176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,101.43,26.1415,106.5015,Ewallet,5,5.0715,7.3
3/15/2019,361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,724.24,26.1415,760.452,Credit card,5,36.212,6.5
1/17/2019,101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,125.64,26.1415,131.922,Ewallet,5,6.282,4.9
1/8/2019,631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,72.93,26.1415,76.5765,Credit card,5,3.6465,4.3
1/6/2019,852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,258.36,26.1415,271.278,Ewallet,5,12.918,9.3
2/16/2019,873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,173.74,26.1415,182.427,Credit card,5,8.687,7.1
3/13/2019,584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,56.5,26.1415,59.325,Ewallet,5,2.825,9.6
1/28/2019,544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,214.3,26.1415,225.015,Cash,5,10.715,6.2
1/18/2019,166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,534.36,26.1415,561.078,Cash,5,26.718,9.9
3/19/2019,737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,93.16,26.1415,97.818,Credit card,5,4.658,5.9
3/15/2019,154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,522.08,26.1415,548.184,Ewallet,5,26.104,6.3
2/12/2019,885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,52.35,26.1415,54.9675,Cash,5,2.6175,4
2/25/2019,608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,39.75,26.1415,41.7375,Cash,5,1.9875,6.1
3/21/2019,448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,720.16,26.1415,756.168,Credit card,5,36.008,4.5
1/19/2019,761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,8,96.8,26.1415,101.64,Ewallet,5,4.84,8.6
1/8/2019,490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,332.1,26.1415,348.705,Ewallet,5,16.605,6
3/30/2019,115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,81.44,26.1415,85.512,Credit card,5,4.072,9.5
2/20/2019,311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,319.9,26.1415,335.895,Credit card,5,15.995,9.9
3/30/2019,291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,206.52,26.1415,216.846,Ewallet,5,10.326,7.5
3/19/2019,548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,166.68,26.1415,175.014,Cash,5,8.334,7.6
1/13/2019,460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,319.06,26.1415,335.013,Cash,5,15.953,5
2/5/2019,325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.9,1,87.9,26.1415,92.295,Ewallet,5,4.395,6.7
3/23/2019,884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,734.7,26.1415,771.435,Ewallet,5,36.735,9.5
3/13/2019,137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,97.52,26.1415,102.396,Ewallet,5,4.876,6.8
3/17/2019,880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,769.2,26.1415,807.66,Ewallet,5,38.46,5.6
2/21/2019,389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,418.3,26.1415,439.215,Cash,5,20.915,7.2
2/7/2019,114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,463.28,26.1415,486.444,Cash,5,23.164,8.1
3/2/2019,607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,462.45,26.1415,485.5725,Credit card,5,23.1225,8.6
3/6/2019,715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,141.9,26.1415,148.995,Cash,5,7.095,9.4
2/6/2019,811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,302.7,26.1415,317.835,Credit card,5,15.135,8.9
1/28/2019,699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,793.28,26.1415,832.944,Credit card,5,39.664,4.2
1/18/2019,781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,425.18,26.1415,446.439,Ewallet,5,21.259,5
2/5/2019,409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,283.62,26.1415,297.801,Cash,5,14.181,8.8
3/2/2019,725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,599.2,26.1415,629.16,Cash,5,29.96,5.3
2/9/2019,146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,315.36,26.1415,331.128,Ewallet,5,15.768,4.6
1/14/2019,377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,403.56,26.1415,423.738,Credit card,5,20.178,7.5
2/9/2019,509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,183.88,26.1415,193.074,Ewallet,5,9.194,5.1
3/26/2019,595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,138.65,26.1415,145.5825,Credit card,5,6.9325,4.2
1/28/2019,865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,80.71,26.1415,84.7455,Cash,5,4.0355,8.1
2/14/2019,545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,116.64,26.1415,122.472,Ewallet,5,5.832,6
3/24/2019,118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,313.52,26.1415,329.196,Cash,5,15.676,7.9
2/9/2019,450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,846.1,26.1415,888.405,Credit card,5,42.305,8.8
3/24/2019,851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,414.4,26.1415,435.12,Credit card,5,20.72,6.6
3/27/2019,186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,159.08,26.1415,167.034,Ewallet,5,7.954,6.2
1/27/2019,624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,490.1,26.1415,514.605,Credit card,5,24.505,4.2
3/27/2019,313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,87.45,26.1415,91.8225,Credit card,5,4.3725,7.3
1/19/2019,151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,224.52,26.1415,235.746,Ewallet,5,11.226,8.6
2/7/2019,453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,744.96,26.1415,782.208,Cash,5,37.248,6.8
1/31/2019,522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,410.72,26.1415,431.256,Ewallet,5,20.536,7.6
2/25/2019,459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,298.8,26.1415,313.74,Cash,5,14.94,5.8
2/2/2019,717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,212.94,26.1415,223.587,Cash,5,10.647,4.1
3/14/2019,722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,42.85,26.1415,44.9925,Credit card,5,2.1425,9.3
3/11/2019,749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,378.68,26.1415,397.614,Cash,5,18.934,6.8
2/22/2019,777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,206.91,26.1415,217.2555,Ewallet,5,10.3455,8.7
3/2/2019,636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,78.78,26.1415,82.719,Ewallet,5,3.939,6.3
3/10/2019,246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,322.11,26.1415,338.2155,Credit card,5,16.1055,5.1
2/8/2019,181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,98.22,26.1415,103.131,Cash,5,4.911,7
2/22/2019,838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,25.46,26.1415,26.733,Credit card,5,1.273,5.2
1/10/2019,887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,581.98,26.1415,611.079,Credit card,5,29.099,6.6
3/14/2019,457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,211.32,26.1415,221.886,Ewallet,5,10.566,6.5
1/10/2019,226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,4,55.12,26.1415,57.876,Ewallet,5,2.756,9
2/15/2019,321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,88.31,26.1415,92.7255,Credit card,5,4.4155,5.2
1/13/2019,397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,356.58,26.1415,374.409,Credit card,5,17.829,6.8
2/15/2019,431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,794.25,26.1415,833.9625,Credit card,5,39.7125,7.6
3/2/2019,825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,50.62,26.1415,53.151,Ewallet,5,2.531,7.2
3/24/2019,641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,599.52,26.1415,629.496,Ewallet,5,29.976,7.1
2/2/2019,756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,166.7,26.1415,175.035,Credit card,5,8.335,9.5
2/27/2019,243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,744.4,26.1415,781.62,Ewallet,5,37.22,5.1
1/20/2019,458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,448.56,26.1415,470.988,Ewallet,5,22.428,7.6
1/3/2019,501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,378.9,26.1415,397.845,Ewallet,5,18.945,9.8
1/24/2019,235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,257.16,26.1415,270.018,Ewallet,5,12.858,5.1
1/5/2019,433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,552.23,26.1415,579.8415,Ewallet,5,27.6115,7.5
3/30/2019,361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,447.4,26.1415,469.77,Cash,5,22.37,7.4
2/17/2019,131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,276.27,26.1415,290.0835,Cash,5,13.8135,4.2
3/21/2019,500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,343.74,26.1415,360.927,Ewallet,5,17.187,5.9
3/2/2019,720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,266.08,26.1415,279.384,Ewallet,5,13.304,6.9
3/27/2019,702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,898.38,26.1415,943.299,Cash,5,44.919,6.6
1/19/2019,809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,456.8,26.1415,479.64,Ewallet,5,22.84,5.7
2/19/2019,449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,253.95,26.1415,266.6475,Credit card,5,12.6975,5.3
3/28/2019,333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,70.56,26.1415,74.088,Cash,5,3.528,4.2
1/5/2019,489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,657.16,26.1415,690.018,Credit card,5,32.858,7.3
3/26/2019,859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,168.5,26.1415,176.925,Credit card,5,8.425,5.3
2/3/2019,676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,1,53.78,26.1415,56.469,Ewallet,5,2.689,4.7
2/6/2019,373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,179.05,26.1415,188.0025,Ewallet,5,8.9525,7.9
2/24/2019,365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,211.44,26.1415,222.012,Ewallet,5,10.572,8.9
2/21/2019,503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,119.73,26.1415,125.7165,Ewallet,5,5.9865,9.3
